2.18905473e-01 7.24870845e-01 3.32340550e-01 6.37330768e+02 2.19808388e+03 1.16600249e+01 1.00000000e+03
2.23880597e-01 7.17760752e-01 3.42863303e-01 6.28595966e+02 2.18943417e+03 1.20055197e+01 1.00000000e+03
2.28855721e-01 7.10706562e-01 3.53427669e-01 6.19963977e+02 2.18080151e+03 1.23510144e+01 1.00000000e+03
2.33830846e-01 7.03707945e-01 3.64033895e-01 6.11433791e+02 2.17218590e+03 1.26965092e+01 1.00000000e+03
2.38805970e-01 6.96764571e-01 3.74682230e-01 6.03004404e+02 2.16358735e+03 1.30420039e+01 1.00000000e+03
2.43781095e-01 6.89876113e-01 3.85372927e-01 5.94674822e+02 2.15500584e+03 1.33874987e+01 1.00000000e+03
2.48756219e-01 6.83042245e-01 3.96106238e-01 5.86444058e+02 2.14644139e+03 1.37329934e+01 1.00000000e+03
2.53731343e-01 6.76262640e-01 4.06882418e-01 5.78311135e+02 2.13789399e+03 1.40784882e+01 1.00000000e+03
2.58706468e-01 6.69536977e-01 4.17701725e-01 5.70275079e+02 2.12936365e+03 1.44239829e+01 1.00000000e+03
2.63681592e-01 6.62864931e-01 4.28564418e-01 5.62334929e+02 2.12085035e+03 1.47694777e+01 1.00000000e+03
2.68656716e-01 6.56246182e-01 4.39470758e-01 5.54489728e+02 2.11235411e+03 1.51149724e+01 1.00000000e+03
2.73631841e-01 6.49680410e-01 4.50421011e-01 5.46738529e+02 2.10387492e+03 1.54604672e+01 1.00000000e+03
2.78606965e-01 6.43167295e-01 4.61415440e-01 5.39080390e+02 2.09541279e+03 1.58059619e+01 1.00000000e+03
2.83582090e-01 6.36706522e-01 4.72454314e-01 5.31514379e+02 2.08696770e+03 1.61514567e+01 1.00000000e+03
2.88557214e-01 6.30297774e-01 4.83537903e-01 5.24039571e+02 2.07853967e+03 1.64969514e+01 1.00000000e+03
2.93532338e-01 6.23940735e-01 4.94666480e-01 5.16655047e+02 2.07012869e+03 1.68424462e+01 1.00000000e+03
2.98507463e-01 6.17635092e-01 5.05840318e-01 5.09359897e+02 2.06173476e+03 1.71879409e+01 1.00000000e+03
3.03482587e-01 6.11380534e-01 5.17059694e-01 5.02153217e+02 2.05335789e+03 1.75334357e+01 1.00000000e+03
3.08457711e-01 6.05176748e-01 5.28324888e-01 4.95034112e+02 2.04499807e+03 1.78789304e+01 1.00000000e+03
3.13432836e-01 5.99023426e-01 5.39636180e-01 4.88001694e+02 2.03665530e+03 1.82244252e+01 1.00000000e+03
3.18407960e-01 5.92920258e-01 5.50993854e-01 4.81055079e+02 2.02832958e+03 1.85699199e+01 1.00000000e+03
3.23383085e-01 5.86866938e-01 5.62398197e-01 4.74193396e+02 2.02002092e+03 1.89154147e+01 1.00000000e+03
3.28358209e-01 5.80863160e-01 5.73849495e-01 4.67415776e+02 2.01172930e+03 1.92609094e+01 1.00000000e+03
3.33333333e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.38308458e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.43283582e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.48258706e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.53233831e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.58208955e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.63184080e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.68159204e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
